id,word,condition,preference,item
098405_l2,unos,34,1,item_4
098405_l2,unos,34,1,item_5
098405_l2,unos,34,1,item_6
098405_l2,unos,34,1,item_7
098405_l2,unos,34,1,item_8
098405_l2,unos,34,1,item_9
098405_l2,unos,34,0,item_10
097120_l2,algunos,44,1,item_1
097120_l2,algunos,44,1,item_2
097120_l2,algunos,44,1,item_3
097120_l2,algunos,44,1,item_4
097120_l2,algunos,44,1,item_5
097120_l2,algunos,44,1,item_6
097120_l2,algunos,44,1,item_7
097120_l2,algunos,44,0,item_8
097120_l2,algunos,44,0,item_9
097120_l2,algunos,44,0,item_10
097120_l2,algunos,34,1,item_1
097120_l2,algunos,34,1,item_2
097120_l2,algunos,34,1,item_3
097120_l2,algunos,34,1,item_4
097120_l2,algunos,34,1,item_5
097120_l2,algunos,34,1,item_6
097120_l2,algunos,34,1,item_7
097120_l2,algunos,34,1,item_8
097120_l2,algunos,34,1,item_9
097120_l2,algunos,34,0,item_10
097120_l2,unos,44,1,item_1
097120_l2,unos,44,1,item_2
097120_l2,unos,44,1,item_3
097120_l2,unos,44,1,item_4
097120_l2,unos,44,1,item_5
097120_l2,unos,44,1,item_6
097120_l2,unos,44,1,item_7
097120_l2,unos,44,1,item_8
097120_l2,unos,44,1,item_9
097120_l2,unos,44,0,item_10
097120_l2,unos,34,1,item_1
097120_l2,unos,34,1,item_2
097120_l2,unos,34,1,item_3
097120_l2,unos,34,1,item_4
097120_l2,unos,34,1,item_5
097120_l2,unos,34,1,item_6
097120_l2,unos,34,1,item_7
097120_l2,unos,34,1,item_8
097120_l2,unos,34,1,item_9
097120_l2,unos,34,0,item_10
095772_l2,algunos,44,1,item_1
095772_l2,algunos,44,1,item_2
095772_l2,algunos,44,1,item_3
095772_l2,algunos,44,1,item_4
095772_l2,algunos,44,1,item_5
095772_l2,algunos,44,1,item_6
095772_l2,algunos,44,1,item_7
095772_l2,algunos,44,0,item_8
095772_l2,algunos,44,0,item_9
095772_l2,algunos,44,0,item_10
095772_l2,algunos,34,1,item_1
095772_l2,algunos,34,1,item_2
095772_l2,algunos,34,1,item_3
095772_l2,algunos,34,1,item_4
095772_l2,algunos,34,1,item_5
095772_l2,algunos,34,1,item_6
095772_l2,algunos,34,1,item_7
095772_l2,algunos,34,1,item_8
095772_l2,algunos,34,1,item_9
095772_l2,algunos,34,0,item_10
095772_l2,unos,44,1,item_1
095772_l2,unos,44,1,item_2
095772_l2,unos,44,1,item_3
095772_l2,unos,44,1,item_4
095772_l2,unos,44,1,item_5
095772_l2,unos,44,1,item_6
095772_l2,unos,44,1,item_7
095772_l2,unos,44,1,item_8
095772_l2,unos,44,1,item_9
095772_l2,unos,44,0,item_10
095772_l2,unos,34,1,item_1
095772_l2,unos,34,1,item_2
095772_l2,unos,34,1,item_3
095772_l2,unos,34,1,item_4
095772_l2,unos,34,1,item_5
095772_l2,unos,34,1,item_6
095772_l2,unos,34,1,item_7
095772_l2,unos,34,1,item_8
095772_l2,unos,34,1,item_9
095772_l2,unos,34,0,item_10
099547_l2,algunos,44,1,item_1
099547_l2,algunos,44,1,item_2
099547_l2,algunos,44,1,item_3
099547_l2,algunos,44,1,item_4
099547_l2,algunos,44,1,item_5
099547_l2,algunos,44,1,item_6
099547_l2,algunos,44,0,item_7
099547_l2,algunos,44,0,item_8
099547_l2,algunos,44,0,item_9
099547_l2,algunos,44,0,item_10
099547_l2,algunos,34,1,item_1
099547_l2,algunos,34,1,item_2
099547_l2,algunos,34,1,item_3
099547_l2,algunos,34,1,item_4
099547_l2,algunos,34,1,item_5
099547_l2,algunos,34,1,item_6
099547_l2,algunos,34,1,item_7
099547_l2,algunos,34,1,item_8
099547_l2,algunos,34,1,item_9
099547_l2,algunos,34,0,item_10
099547_l2,unos,44,1,item_1
099547_l2,unos,44,1,item_2
099547_l2,unos,44,1,item_3
099547_l2,unos,44,1,item_4
099547_l2,unos,44,1,item_5
099547_l2,unos,44,1,item_6
099547_l2,unos,44,1,item_7
099547_l2,unos,44,1,item_8
099547_l2,unos,44,1,item_9
099547_l2,unos,44,0,item_10
099547_l2,unos,34,1,item_1
099547_l2,unos,34,1,item_2
099547_l2,unos,34,1,item_3
099547_l2,unos,34,1,item_4
099547_l2,unos,34,1,item_5
099547_l2,unos,34,1,item_6
099547_l2,unos,34,1,item_7
099547_l2,unos,34,1,item_8
099547_l2,unos,34,1,item_9
099547_l2,unos,34,0,item_10
099828_l2,algunos,44,1,item_1
099828_l2,algunos,44,1,item_2
099828_l2,algunos,44,1,item_3
099828_l2,algunos,44,1,item_4
099828_l2,algunos,44,1,item_5
099828_l2,algunos,44,1,item_6
099828_l2,algunos,44,1,item_7
099828_l2,algunos,44,0,item_8
099828_l2,algunos,44,0,item_9
099828_l2,algunos,44,0,item_10
099828_l2,algunos,34,1,item_1
099828_l2,algunos,34,1,item_2
099828_l2,algunos,34,1,item_3
099828_l2,algunos,34,1,item_4
099828_l2,algunos,34,1,item_5
099828_l2,algunos,34,1,item_6
099828_l2,algunos,34,1,item_7
099828_l2,algunos,34,1,item_8
099828_l2,algunos,34,1,item_9
099828_l2,algunos,34,0,item_10
099828_l2,unos,44,1,item_1
099828_l2,unos,44,1,item_2
099828_l2,unos,44,1,item_3
099828_l2,unos,44,1,item_4
099828_l2,unos,44,1,item_5
099828_l2,unos,44,1,item_6
099828_l2,unos,44,1,item_7
099828_l2,unos,44,1,item_8
099828_l2,unos,44,0,item_9
099828_l2,unos,44,0,item_10
099828_l2,unos,34,1,item_1
099828_l2,unos,34,1,item_2
099828_l2,unos,34,1,item_3
099828_l2,unos,34,1,item_4
099828_l2,unos,34,1,item_5
099828_l2,unos,34,1,item_6
099828_l2,unos,34,1,item_7
099828_l2,unos,34,1,item_8
099828_l2,unos,34,0,item_9
099828_l2,unos,34,0,item_10
095885_l2,algunos,44,1,item_1
095885_l2,algunos,44,1,item_2
095885_l2,algunos,44,1,item_3
095885_l2,algunos,44,1,item_4
095885_l2,algunos,44,1,item_5
095885_l2,algunos,44,1,item_6
095885_l2,algunos,44,1,item_7
095885_l2,algunos,44,0,item_8
095885_l2,algunos,44,0,item_9
095885_l2,algunos,44,0,item_10
095885_l2,algunos,34,1,item_1
095885_l2,algunos,34,1,item_2
095885_l2,algunos,34,1,item_3
095885_l2,algunos,34,1,item_4
095885_l2,algunos,34,1,item_5
095885_l2,algunos,34,1,item_6
095885_l2,algunos,34,1,item_7
095885_l2,algunos,34,1,item_8
095885_l2,algunos,34,1,item_9
095885_l2,algunos,34,0,item_10
095885_l2,unos,44,1,item_1
095885_l2,unos,44,1,item_2
095885_l2,unos,44,1,item_3
095885_l2,unos,44,1,item_4
095885_l2,unos,44,1,item_5
095885_l2,unos,44,1,item_6
095885_l2,unos,44,1,item_7
095885_l2,unos,44,1,item_8
095885_l2,unos,44,1,item_9
095885_l2,unos,44,0,item_10
095885_l2,unos,34,1,item_1
095885_l2,unos,34,1,item_2
095885_l2,unos,34,1,item_3
095885_l2,unos,34,1,item_4
095885_l2,unos,34,1,item_5
095885_l2,unos,34,1,item_6
095885_l2,unos,34,1,item_7
095885_l2,unos,34,1,item_8
095885_l2,unos,34,0,item_9
095885_l2,unos,34,0,item_10
094693_l2,algunos,44,1,item_1
094693_l2,algunos,44,1,item_2
094693_l2,algunos,44,1,item_3
094693_l2,algunos,44,1,item_4
094693_l2,algunos,44,1,item_5
094693_l2,algunos,44,1,item_6
094693_l2,algunos,44,1,item_7
094693_l2,algunos,44,0,item_8
094693_l2,algunos,44,0,item_9
094693_l2,algunos,44,0,item_10
094693_l2,algunos,34,1,item_1
094693_l2,algunos,34,1,item_2
094693_l2,algunos,34,1,item_3
094693_l2,algunos,34,1,item_4
094693_l2,algunos,34,1,item_5
094693_l2,algunos,34,1,item_6
094693_l2,algunos,34,1,item_7
094693_l2,algunos,34,1,item_8
094693_l2,algunos,34,1,item_9
094693_l2,algunos,34,0,item_10
094693_l2,unos,44,1,item_1
094693_l2,unos,44,1,item_2
094693_l2,unos,44,1,item_3
094693_l2,unos,44,1,item_4
094693_l2,unos,44,1,item_5
094693_l2,unos,44,1,item_6
094693_l2,unos,44,1,item_7
094693_l2,unos,44,1,item_8
094693_l2,unos,44,0,item_9
094693_l2,unos,44,0,item_10
094693_l2,unos,34,1,item_1
094693_l2,unos,34,1,item_2
094693_l2,unos,34,1,item_3
094693_l2,unos,34,1,item_4
094693_l2,unos,34,1,item_5
094693_l2,unos,34,1,item_6
094693_l2,unos,34,1,item_7
094693_l2,unos,34,1,item_8
094693_l2,unos,34,1,item_9
094693_l2,unos,34,0,item_10
097267_l2,algunos,44,1,item_1
097267_l2,algunos,44,1,item_2
097267_l2,algunos,44,1,item_3
097267_l2,algunos,44,1,item_4
097267_l2,algunos,44,1,item_5
097267_l2,algunos,44,1,item_6
097267_l2,algunos,44,1,item_7
097267_l2,algunos,44,0,item_8
097267_l2,algunos,44,0,item_9
097267_l2,algunos,44,0,item_10
097267_l2,algunos,34,1,item_1
097267_l2,algunos,34,1,item_2
097267_l2,algunos,34,1,item_3
097267_l2,algunos,34,1,item_4
097267_l2,algunos,34,1,item_5
097267_l2,algunos,34,1,item_6
097267_l2,algunos,34,1,item_7
097267_l2,algunos,34,1,item_8
097267_l2,algunos,34,1,item_9
097267_l2,algunos,34,0,item_10
097267_l2,unos,44,1,item_1
097267_l2,unos,44,1,item_2
097267_l2,unos,44,1,item_3
097267_l2,unos,44,1,item_4
097267_l2,unos,44,1,item_5
097267_l2,unos,44,1,item_6
097267_l2,unos,44,1,item_7
097267_l2,unos,44,1,item_8
097267_l2,unos,44,1,item_9
097267_l2,unos,44,0,item_10
097267_l2,unos,34,1,item_1
097267_l2,unos,34,1,item_2
097267_l2,unos,34,1,item_3
097267_l2,unos,34,1,item_4
097267_l2,unos,34,1,item_5
097267_l2,unos,34,1,item_6
097267_l2,unos,34,1,item_7
097267_l2,unos,34,1,item_8
097267_l2,unos,34,1,item_9
097267_l2,unos,34,0,item_10
091346_l2,algunos,44,1,item_1
091346_l2,algunos,44,1,item_2
091346_l2,algunos,44,1,item_3
091346_l2,algunos,44,1,item_4
091346_l2,algunos,44,1,item_5
091346_l2,algunos,44,1,item_6
091346_l2,algunos,44,1,item_7
091346_l2,algunos,44,0,item_8
091346_l2,algunos,44,0,item_9
091346_l2,algunos,44,0,item_10
091346_l2,algunos,34,1,item_1
091346_l2,algunos,34,1,item_2
091346_l2,algunos,34,1,item_3
091346_l2,algunos,34,1,item_4
091346_l2,algunos,34,1,item_5
091346_l2,algunos,34,1,item_6
091346_l2,algunos,34,1,item_7
091346_l2,algunos,34,1,item_8
091346_l2,algunos,34,1,item_9
091346_l2,algunos,34,0,item_10
091346_l2,unos,44,1,item_1
091346_l2,unos,44,1,item_2
091346_l2,unos,44,1,item_3
091346_l2,unos,44,1,item_4
091346_l2,unos,44,1,item_5
091346_l2,unos,44,1,item_6
091346_l2,unos,44,1,item_7
091346_l2,unos,44,1,item_8
091346_l2,unos,44,0,item_9
091346_l2,unos,44,0,item_10
091346_l2,unos,34,1,item_1
091346_l2,unos,34,1,item_2
091346_l2,unos,34,1,item_3
091346_l2,unos,34,1,item_4
091346_l2,unos,34,1,item_5
091346_l2,unos,34,1,item_6
091346_l2,unos,34,1,item_7
091346_l2,unos,34,1,item_8
091346_l2,unos,34,0,item_9
091346_l2,unos,34,0,item_10
091870_l2,algunos,44,1,item_1
091870_l2,algunos,44,1,item_2
091870_l2,algunos,44,1,item_3
091870_l2,algunos,44,1,item_4
091870_l2,algunos,44,1,item_5
091870_l2,algunos,44,1,item_6
091870_l2,algunos,44,1,item_7
091870_l2,algunos,44,0,item_8
091870_l2,algunos,44,0,item_9
091870_l2,algunos,44,0,item_10
091870_l2,algunos,34,1,item_1
091870_l2,algunos,34,1,item_2
091870_l2,algunos,34,1,item_3
091870_l2,algunos,34,1,item_4
091870_l2,algunos,34,1,item_5
091870_l2,algunos,34,1,item_6
091870_l2,algunos,34,1,item_7
091870_l2,algunos,34,1,item_8
091870_l2,algunos,34,1,item_9
091870_l2,algunos,34,0,item_10
091870_l2,unos,44,1,item_1
091870_l2,unos,44,1,item_2
091870_l2,unos,44,1,item_3
091870_l2,unos,44,1,item_4
091870_l2,unos,44,1,item_5
091870_l2,unos,44,1,item_6
091870_l2,unos,44,1,item_7
091870_l2,unos,44,1,item_8
091870_l2,unos,44,0,item_9
091870_l2,unos,44,0,item_10
091870_l2,unos,34,1,item_1
091870_l2,unos,34,1,item_2
091870_l2,unos,34,1,item_3
091870_l2,unos,34,1,item_4
091870_l2,unos,34,1,item_5
091870_l2,unos,34,1,item_6
091870_l2,unos,34,1,item_7
091870_l2,unos,34,1,item_8
091870_l2,unos,34,0,item_9
091870_l2,unos,34,0,item_10
096570_l2,algunos,44,1,item_1
096570_l2,algunos,44,1,item_2
096570_l2,algunos,44,1,item_3
096570_l2,algunos,44,1,item_4
096570_l2,algunos,44,1,item_5
096570_l2,algunos,44,1,item_6
096570_l2,algunos,44,1,item_7
096570_l2,algunos,44,0,item_8
096570_l2,algunos,44,0,item_9
096570_l2,algunos,44,0,item_10
096570_l2,algunos,34,1,item_1
096570_l2,algunos,34,1,item_2
096570_l2,algunos,34,1,item_3
096570_l2,algunos,34,1,item_4
096570_l2,algunos,34,1,item_5
096570_l2,algunos,34,1,item_6
096570_l2,algunos,34,1,item_7
096570_l2,algunos,34,1,item_8
096570_l2,algunos,34,1,item_9
096570_l2,algunos,34,0,item_10
096570_l2,unos,44,1,item_1
096570_l2,unos,44,1,item_2
096570_l2,unos,44,1,item_3
096570_l2,unos,44,1,item_4
096570_l2,unos,44,1,item_5
096570_l2,unos,44,1,item_6
096570_l2,unos,44,1,item_7
096570_l2,unos,44,1,item_8
096570_l2,unos,44,0,item_9
096570_l2,unos,44,0,item_10
096570_l2,unos,34,1,item_1
096570_l2,unos,34,1,item_2
096570_l2,unos,34,1,item_3
096570_l2,unos,34,1,item_4
096570_l2,unos,34,1,item_5
096570_l2,unos,34,1,item_6
096570_l2,unos,34,1,item_7
096570_l2,unos,34,1,item_8
096570_l2,unos,34,0,item_9
096570_l2,unos,34,0,item_10
098625_l2,algunos,44,1,item_1
098625_l2,algunos,44,1,item_2
098625_l2,algunos,44,1,item_3
098625_l2,algunos,44,1,item_4
098625_l2,algunos,44,1,item_5
098625_l2,algunos,44,1,item_6
098625_l2,algunos,44,1,item_7
098625_l2,algunos,44,0,item_8
098625_l2,algunos,44,0,item_9
098625_l2,algunos,44,0,item_10
098625_l2,algunos,34,1,item_1
098625_l2,algunos,34,1,item_2
098625_l2,algunos,34,1,item_3
098625_l2,algunos,34,1,item_4
098625_l2,algunos,34,1,item_5
098625_l2,algunos,34,1,item_6
098625_l2,algunos,34,1,item_7
098625_l2,algunos,34,1,item_8
098625_l2,algunos,34,1,item_9
098625_l2,algunos,34,0,item_10
098625_l2,unos,44,1,item_1
098625_l2,unos,44,1,item_2
098625_l2,unos,44,1,item_3
098625_l2,unos,44,1,item_4
098625_l2,unos,44,1,item_5
098625_l2,unos,44,1,item_6
098625_l2,unos,44,1,item_7
098625_l2,unos,44,1,item_8
098625_l2,unos,44,1,item_9
098625_l2,unos,44,0,item_10
098625_l2,unos,34,1,item_1
098625_l2,unos,34,1,item_2
098625_l2,unos,34,1,item_3
098625_l2,unos,34,1,item_4
098625_l2,unos,34,1,item_5
098625_l2,unos,34,1,item_6
098625_l2,unos,34,1,item_7
098625_l2,unos,34,1,item_8
098625_l2,unos,34,0,item_9
098625_l2,unos,34,0,item_10
098012_l2,algunos,44,1,item_1
098012_l2,algunos,44,1,item_2
098012_l2,algunos,44,1,item_3
098012_l2,algunos,44,1,item_4
098012_l2,algunos,44,1,item_5
098012_l2,algunos,44,1,item_6
098012_l2,algunos,44,1,item_7
098012_l2,algunos,44,0,item_8
098012_l2,algunos,44,0,item_9
098012_l2,algunos,44,0,item_10
098012_l2,algunos,34,1,item_1
098012_l2,algunos,34,1,item_2
098012_l2,algunos,34,1,item_3
098012_l2,algunos,34,1,item_4
098012_l2,algunos,34,1,item_5
098012_l2,algunos,34,1,item_6
098012_l2,algunos,34,1,item_7
098012_l2,algunos,34,1,item_8
098012_l2,algunos,34,1,item_9
098012_l2,algunos,34,1,item_10
098012_l2,unos,44,1,item_1
098012_l2,unos,44,1,item_2
098012_l2,unos,44,1,item_3
098012_l2,unos,44,1,item_4
098012_l2,unos,44,1,item_5
098012_l2,unos,44,1,item_6
098012_l2,unos,44,1,item_7
098012_l2,unos,44,1,item_8
098012_l2,unos,44,0,item_9
098012_l2,unos,44,0,item_10
098012_l2,unos,34,1,item_1
098012_l2,unos,34,1,item_2
098012_l2,unos,34,1,item_3
098012_l2,unos,34,1,item_4
098012_l2,unos,34,1,item_5
098012_l2,unos,34,1,item_6
098012_l2,unos,34,1,item_7
098012_l2,unos,34,1,item_8
098012_l2,unos,34,1,item_9
098012_l2,unos,34,0,item_10
097845_l2,algunos,44,1,item_1
097845_l2,algunos,44,1,item_2
097845_l2,algunos,44,1,item_3
097845_l2,algunos,44,1,item_4
097845_l2,algunos,44,1,item_5
097845_l2,algunos,44,1,item_6
097845_l2,algunos,44,1,item_7
097845_l2,algunos,44,0,item_8
097845_l2,algunos,44,0,item_9
097845_l2,algunos,44,0,item_10
097845_l2,algunos,34,1,item_1
097845_l2,algunos,34,1,item_2
097845_l2,algunos,34,1,item_3
097845_l2,algunos,34,1,item_4
097845_l2,algunos,34,1,item_5
097845_l2,algunos,34,1,item_6
097845_l2,algunos,34,1,item_7
097845_l2,algunos,34,1,item_8
097845_l2,algunos,34,1,item_9
097845_l2,algunos,34,0,item_10
097845_l2,unos,44,1,item_1
097845_l2,unos,44,1,item_2
097845_l2,unos,44,1,item_3
097845_l2,unos,44,1,item_4
097845_l2,unos,44,1,item_5
097845_l2,unos,44,1,item_6
097845_l2,unos,44,1,item_7
097845_l2,unos,44,1,item_8
097845_l2,unos,44,1,item_9
097845_l2,unos,44,0,item_10
097845_l2,unos,34,1,item_1
097845_l2,unos,34,1,item_2
097845_l2,unos,34,1,item_3
097845_l2,unos,34,1,item_4
097845_l2,unos,34,1,item_5
097845_l2,unos,34,1,item_6
097845_l2,unos,34,1,item_7
097845_l2,unos,34,1,item_8
097845_l2,unos,34,1,item_9
097845_l2,unos,34,0,item_10
094025_l2,algunos,44,1,item_1
094025_l2,algunos,44,1,item_2
094025_l2,algunos,44,1,item_3
094025_l2,algunos,44,1,item_4
094025_l2,algunos,44,1,item_5
094025_l2,algunos,44,1,item_6
094025_l2,algunos,44,1,item_7
094025_l2,algunos,44,0,item_8
094025_l2,algunos,44,0,item_9
094025_l2,algunos,44,0,item_10
094025_l2,algunos,34,1,item_1
094025_l2,algunos,34,1,item_2
094025_l2,algunos,34,1,item_3
094025_l2,algunos,34,1,item_4
094025_l2,algunos,34,1,item_5
094025_l2,algunos,34,1,item_6
094025_l2,algunos,34,1,item_7
094025_l2,algunos,34,1,item_8
094025_l2,algunos,34,1,item_9
094025_l2,algunos,34,0,item_10
094025_l2,unos,44,1,item_1
094025_l2,unos,44,1,item_2
094025_l2,unos,44,1,item_3
094025_l2,unos,44,1,item_4
094025_l2,unos,44,1,item_5
094025_l2,unos,44,1,item_6
094025_l2,unos,44,1,item_7
094025_l2,unos,44,1,item_8
094025_l2,unos,44,1,item_9
094025_l2,unos,44,0,item_10
094025_l2,unos,34,1,item_1
094025_l2,unos,34,1,item_2
094025_l2,unos,34,1,item_3
094025_l2,unos,34,1,item_4
094025_l2,unos,34,1,item_5
094025_l2,unos,34,1,item_6
094025_l2,unos,34,1,item_7
094025_l2,unos,34,1,item_8
094025_l2,unos,34,0,item_9
094025_l2,unos,34,0,item_10
096317_l2,algunos,44,1,item_1
096317_l2,algunos,44,1,item_2
096317_l2,algunos,44,1,item_3
096317_l2,algunos,44,1,item_4
096317_l2,algunos,44,1,item_5
096317_l2,algunos,44,1,item_6
096317_l2,algunos,44,0,item_7
096317_l2,algunos,44,0,item_8
096317_l2,algunos,44,0,item_9
096317_l2,algunos,44,0,item_10
096317_l2,algunos,34,1,item_1
096317_l2,algunos,34,1,item_2
096317_l2,algunos,34,1,item_3
096317_l2,algunos,34,1,item_4
096317_l2,algunos,34,1,item_5
096317_l2,algunos,34,1,item_6
096317_l2,algunos,34,1,item_7
096317_l2,algunos,34,1,item_8
096317_l2,algunos,34,1,item_9
096317_l2,algunos,34,0,item_10
096317_l2,unos,44,1,item_1
096317_l2,unos,44,1,item_2
096317_l2,unos,44,1,item_3
096317_l2,unos,44,1,item_4
096317_l2,unos,44,1,item_5
096317_l2,unos,44,1,item_6
096317_l2,unos,44,1,item_7
096317_l2,unos,44,1,item_8
096317_l2,unos,44,1,item_9
096317_l2,unos,44,0,item_10
096317_l2,unos,34,1,item_1
096317_l2,unos,34,1,item_2
096317_l2,unos,34,1,item_3
096317_l2,unos,34,1,item_4
096317_l2,unos,34,1,item_5
096317_l2,unos,34,1,item_6
096317_l2,unos,34,1,item_7
096317_l2,unos,34,1,item_8
096317_l2,unos,34,1,item_9
096317_l2,unos,34,0,item_10
094874_l2,algunos,44,1,item_1
094874_l2,algunos,44,1,item_2
094874_l2,algunos,44,1,item_3
094874_l2,algunos,44,1,item_4
094874_l2,algunos,44,1,item_5
094874_l2,algunos,44,1,item_6
094874_l2,algunos,44,1,item_7
094874_l2,algunos,44,0,item_8
094874_l2,algunos,44,0,item_9
094874_l2,algunos,44,0,item_10
094874_l2,algunos,34,1,item_1
094874_l2,algunos,34,1,item_2
094874_l2,algunos,34,1,item_3
094874_l2,algunos,34,1,item_4
094874_l2,algunos,34,1,item_5
094874_l2,algunos,34,1,item_6
094874_l2,algunos,34,1,item_7
094874_l2,algunos,34,1,item_8
094874_l2,algunos,34,1,item_9
094874_l2,algunos,34,1,item_10
094874_l2,unos,44,1,item_1
094874_l2,unos,44,1,item_2
094874_l2,unos,44,1,item_3
094874_l2,unos,44,1,item_4
094874_l2,unos,44,1,item_5
094874_l2,unos,44,1,item_6
094874_l2,unos,44,1,item_7
094874_l2,unos,44,1,item_8
094874_l2,unos,44,0,item_9
094874_l2,unos,44,0,item_10
094874_l2,unos,34,1,item_1
094874_l2,unos,34,1,item_2
094874_l2,unos,34,1,item_3
094874_l2,unos,34,1,item_4
094874_l2,unos,34,1,item_5
094874_l2,unos,34,1,item_6
094874_l2,unos,34,1,item_7
094874_l2,unos,34,1,item_8
094874_l2,unos,34,0,item_9
094874_l2,unos,34,0,item_10
097322_l2,algunos,44,1,item_1
097322_l2,algunos,44,1,item_2
097322_l2,algunos,44,1,item_3
097322_l2,algunos,44,1,item_4
097322_l2,algunos,44,1,item_5
097322_l2,algunos,44,1,item_6
097322_l2,algunos,44,1,item_7
097322_l2,algunos,44,0,item_8
097322_l2,algunos,44,0,item_9
097322_l2,algunos,44,0,item_10
097322_l2,algunos,34,1,item_1
097322_l2,algunos,34,1,item_2
097322_l2,algunos,34,1,item_3
097322_l2,algunos,34,1,item_4
097322_l2,algunos,34,1,item_5
097322_l2,algunos,34,1,item_6
097322_l2,algunos,34,1,item_7
097322_l2,algunos,34,1,item_8
097322_l2,algunos,34,1,item_9
097322_l2,algunos,34,0,item_10
097322_l2,unos,44,1,item_1
097322_l2,unos,44,1,item_2
097322_l2,unos,44,1,item_3
097322_l2,unos,44,1,item_4
097322_l2,unos,44,1,item_5
097322_l2,unos,44,1,item_6
097322_l2,unos,44,1,item_7
097322_l2,unos,44,1,item_8
097322_l2,unos,44,0,item_9
097322_l2,unos,44,0,item_10
097322_l2,unos,34,1,item_1
097322_l2,unos,34,1,item_2
097322_l2,unos,34,1,item_3
097322_l2,unos,34,1,item_4
097322_l2,unos,34,1,item_5
097322_l2,unos,34,1,item_6
097322_l2,unos,34,1,item_7
097322_l2,unos,34,1,item_8
097322_l2,unos,34,0,item_9
097322_l2,unos,34,0,item_10
097872_l2,algunos,44,1,item_1
097872_l2,algunos,44,1,item_2
097872_l2,algunos,44,1,item_3
097872_l2,algunos,44,1,item_4
097872_l2,algunos,44,1,item_5
097872_l2,algunos,44,1,item_6
097872_l2,algunos,44,0,item_7
097872_l2,algunos,44,0,item_8
097872_l2,algunos,44,0,item_9
097872_l2,algunos,44,0,item_10
097872_l2,algunos,34,1,item_1
097872_l2,algunos,34,1,item_2
097872_l2,algunos,34,1,item_3
097872_l2,algunos,34,1,item_4
097872_l2,algunos,34,1,item_5
097872_l2,algunos,34,1,item_6
097872_l2,algunos,34,1,item_7
097872_l2,algunos,34,1,item_8
097872_l2,algunos,34,1,item_9
097872_l2,algunos,34,0,item_10
097872_l2,unos,44,1,item_1
097872_l2,unos,44,1,item_2
097872_l2,unos,44,1,item_3
097872_l2,unos,44,1,item_4
097872_l2,unos,44,1,item_5
097872_l2,unos,44,1,item_6
097872_l2,unos,44,1,item_7
097872_l2,unos,44,1,item_8
097872_l2,unos,44,0,item_9
097872_l2,unos,44,0,item_10
097872_l2,unos,34,1,item_1
097872_l2,unos,34,1,item_2
097872_l2,unos,34,1,item_3
097872_l2,unos,34,1,item_4
097872_l2,unos,34,1,item_5
097872_l2,unos,34,1,item_6
097872_l2,unos,34,1,item_7
097872_l2,unos,34,1,item_8
097872_l2,unos,34,1,item_9
097872_l2,unos,34,0,item_10
093686_l2,algunos,44,1,item_1
093686_l2,algunos,44,1,item_2
093686_l2,algunos,44,1,item_3
093686_l2,algunos,44,1,item_4
093686_l2,algunos,44,1,item_5
093686_l2,algunos,44,1,item_6
093686_l2,algunos,44,1,item_7
093686_l2,algunos,44,0,item_8
093686_l2,algunos,44,0,item_9
093686_l2,algunos,44,0,item_10
093686_l2,algunos,34,1,item_1
093686_l2,algunos,34,1,item_2
093686_l2,algunos,34,1,item_3
093686_l2,algunos,34,1,item_4
093686_l2,algunos,34,1,item_5
093686_l2,algunos,34,1,item_6
093686_l2,algunos,34,1,item_7
093686_l2,algunos,34,1,item_8
093686_l2,algunos,34,1,item_9
093686_l2,algunos,34,0,item_10
093686_l2,unos,44,1,item_1
093686_l2,unos,44,1,item_2
093686_l2,unos,44,1,item_3
093686_l2,unos,44,1,item_4
093686_l2,unos,44,1,item_5
093686_l2,unos,44,1,item_6
093686_l2,unos,44,1,item_7
093686_l2,unos,44,1,item_8
093686_l2,unos,44,0,item_9
093686_l2,unos,44,0,item_10
093686_l2,unos,34,1,item_1
093686_l2,unos,34,1,item_2
093686_l2,unos,34,1,item_3
093686_l2,unos,34,1,item_4
093686_l2,unos,34,1,item_5
093686_l2,unos,34,1,item_6
093686_l2,unos,34,1,item_7
093686_l2,unos,34,1,item_8
093686_l2,unos,34,1,item_9
093686_l2,unos,34,0,item_10
097329_l2,algunos,44,1,item_1
097329_l2,algunos,44,1,item_2
097329_l2,algunos,44,1,item_3
097329_l2,algunos,44,1,item_4
097329_l2,algunos,44,1,item_5
097329_l2,algunos,44,1,item_6
097329_l2,algunos,44,0,item_7
097329_l2,algunos,44,0,item_8
097329_l2,algunos,44,0,item_9
097329_l2,algunos,44,0,item_10
097329_l2,algunos,34,1,item_1
097329_l2,algunos,34,1,item_2
097329_l2,algunos,34,1,item_3
097329_l2,algunos,34,1,item_4
097329_l2,algunos,34,1,item_5
097329_l2,algunos,34,1,item_6
097329_l2,algunos,34,1,item_7
097329_l2,algunos,34,1,item_8
097329_l2,algunos,34,1,item_9
097329_l2,algunos,34,0,item_10
097329_l2,unos,44,1,item_1
097329_l2,unos,44,1,item_2
097329_l2,unos,44,1,item_3
097329_l2,unos,44,1,item_4
097329_l2,unos,44,1,item_5
097329_l2,unos,44,1,item_6
097329_l2,unos,44,1,item_7
097329_l2,unos,44,1,item_8
097329_l2,unos,44,0,item_9
097329_l2,unos,44,0,item_10
097329_l2,unos,34,1,item_1
097329_l2,unos,34,1,item_2
